serialno,eventstationname,eventproductionline,eventdted,workorderno
CZC3497FTN,B-5-A-PACKING,B-5-A,2023-12-07 13:31:19.620,85142555
CZC3497FSY,B-5-A-PACKING,B-5-A,2023-12-07 13:33:19.637,85142555
CZC3497FSW,B-5-A-PACKING,B-5-A,2023-12-07 13:33:54.877,85142555
CZC3497FSD,B-5-A-PACKING,B-5-A,2023-12-07 13:37:20.143,85142555
CZC3497FSH,B-5-A-PACKING,B-5-A,2023-12-07 13:39:19.213,85142555
CZC3497FSK,B-5-A-PACKING,B-5-A,2023-12-07 13:39:54.387,85142555
CZC3497FSM,B-5-A-PACKING,B-5-A,2023-12-07 13:40:36.190,85142555
CZC3497FSP,B-5-A-PACKING,B-5-A,2023-12-07 13:41:06.523,85142555
CZC3497FSR,B-5-A-PACKING,B-5-A,2023-12-07 13:41:43.613,85142555
CZC3497FST,B-5-A-PACKING,B-5-A,2023-12-07 14:06:40.930,85142555
CZC3497FT4,B-5-A-PACKING,B-5-A,2023-12-07 14:07:15.823,85142555
CZC3497FTH,B-5-A-PACKING,B-5-A,2023-12-07 14:07:54.510,85142555
CZC3497FSB,B-5-A-PACKING,B-5-A,2023-12-07 14:08:24.600,85142555
CZC3497FS4,B-5-A-PACKING,B-5-A,2023-12-07 14:08:56.107,85142555
CZC3497FS3,B-5-A-PACKING,B-5-A,2023-12-07 14:09:45.837,85142555
CZC3497FTK,B-5-A-PACKING,B-5-A,2023-12-07 14:10:16.740,85142555
CZC3497FS2,B-5-A-PACKING,B-5-A,2023-12-07 14:12:37.260,85142555
CZC3497FS6,B-5-A-PACKING,B-5-A,2023-12-07 14:13:09.047,85142555
CZC3497FT1,B-5-A-PACKING,B-5-A,2023-12-07 14:14:16.523,85142555
CZC3497FT5,B-5-A-PACKING,B-5-A,2023-12-07 14:14:50.687,85142555
CZC3497FT7,B-5-A-PACKING,B-5-A,2023-12-07 14:15:28.357,85142555
CZC3497FT9,B-5-A-PACKING,B-5-A,2023-12-07 14:16:00.160,85142555
CZC3497FTC,B-5-A-PACKING,B-5-A,2023-12-07 14:16:33.240,85142555
CZC3497FSX,B-5-A-PACKING,B-5-A,2023-12-07 14:17:06.737,85142555
CZC3497FSZ,B-5-A-PACKING,B-5-A,2023-12-07 14:18:38.130,85142555
CZC3497FSV,B-5-A-PACKING,B-5-A,2023-12-07 14:19:13.750,85142555
CZC3497FTF,B-5-A-PACKING,B-5-A,2023-12-07 14:19:48.200,85142555
CZC3497FSS,B-5-A-PACKING,B-5-A,2023-12-07 14:20:16.073,85142555
CZC3497FT3,B-5-A-PACKING,B-5-A,2023-12-07 14:20:54.950,85142555
CZC3497FSQ,B-5-A-PACKING,B-5-A,2023-12-07 14:21:28.213,85142555
CZC3497FSN,B-5-A-PACKING,B-5-A,2023-12-07 14:21:51.637,85142555
CZC3497FSG,B-5-A-PACKING,B-5-A,2023-12-07 14:24:02.920,85142555
CZC3497FSL,B-5-A-PACKING,B-5-A,2023-12-07 14:28:41.090,85142555
CZC3497FSJ,B-5-A-PACKING,B-5-A,2023-12-07 14:33:40.227,85142555
CZC3497FS8,B-5-A-PACKING,B-5-A,2023-12-07 14:37:08.463,85142555
CZC3497FTM,B-5-A-PACKING,B-5-A,2023-12-07 19:54:19.420,85142555
CZC3487NCM,B-5-A-PACKING,B-5-A,2023-12-01 07:27:57.497,85151032
CZC3487NCZ,B-5-A-PACKING,B-5-A,2023-12-01 08:03:57.453,85151032
CZC3487NCT,B-5-A-PACKING,B-5-A,2023-12-01 08:04:12.713,85151032
CZC3487NCJ,B-5-A-PACKING,B-5-A,2023-12-01 08:04:27.643,85151032
CZC3487NCG,B-5-A-PACKING,B-5-A,2023-12-01 08:05:39.323,85151032
CZC3487ND0,B-5-A-PACKING,B-5-A,2023-12-01 08:07:07.333,85151032
CZC3487NCL,B-5-A-PACKING,B-5-A,2023-12-01 08:11:38.090,85151032
CZC3487NCS,B-5-A-PACKING,B-5-A,2023-12-01 08:11:54.737,85151032
CZC3487NCQ,B-5-A-PACKING,B-5-A,2023-12-01 08:12:52.543,85151032
CZC3487NCX,B-5-A-PACKING,B-5-A,2023-12-01 08:13:06.777,85151032
CZC3487NCV,B-5-A-PACKING,B-5-A,2023-12-01 08:13:22.990,85151032
CZC3487ND1,B-5-A-PACKING,B-5-A,2023-12-01 08:13:39.073,85151032
CZC3487NCY,B-5-A-PACKING,B-5-A,2023-12-01 09:18:45.510,85151032
CZC3487NCP,B-5-A-PACKING,B-5-A,2023-12-01 09:22:31.590,85151032
CZC3487NCR,B-5-A-PACKING,B-5-A,2023-12-01 09:22:47.890,85151032
CZC3487NCF,B-5-A-PACKING,B-5-A,2023-12-01 09:27:10.760,85151032
CZC3487NCW,B-5-A-PACKING,B-5-A,2023-12-01 09:39:28.407,85151032
CZC3487NCK,B-5-A-PACKING,B-5-A,2023-12-01 09:41:41.850,85151032
CZC3487NCH,B-5-A-PACKING,B-5-A,2023-12-01 09:45:39.747,85151032
CZC3487NCN,B-5-A-PACKING,B-5-A,2023-12-01 10:17:41.663,85151032
CZC3497J34,B-5-A-PACKING,B-5-A,2023-12-08 02:15:26.810,85192734
CZC3497J36,B-5-A-PACKING,B-5-A,2023-12-08 02:24:37.243,85192734
CZC3497J37,B-5-A-PACKING,B-5-A,2023-12-08 02:25:16.453,85192734
CZC3497J35,B-5-A-PACKING,B-5-A,2023-12-08 03:48:57.243,85192734
CZC3497J33,B-5-A-PACKING,B-5-A,2023-12-08 10:48:42.307,85192734
CZC3517T9B,B-5-A-PACKING,B-5-A,2023-12-29 07:02:50.360,85192735
CZC3517T96,B-5-A-PACKING,B-5-A,2023-12-29 07:25:02.597,85192735
CZC3517T98,B-5-A-PACKING,B-5-A,2023-12-29 08:13:39.313,85192735
CZC3517T99,B-5-A-PACKING,B-5-A,2023-12-29 08:14:31.940,85192735
CZC3517T97,B-5-A-PACKING,B-5-A,2023-12-29 10:36:19.760,85192735
CZC3487NDM,B-5-A-PACKING,B-5-A,2023-12-01 10:49:26.933,85219922
CZC3487ND2,B-5-A-PACKING,B-5-A,2023-12-01 10:50:01.260,85219922
CZC3487NDC,B-5-A-PACKING,B-5-A,2023-12-01 10:53:01.420,85219922
CZC3487NDG,B-5-A-PACKING,B-5-A,2023-12-01 10:53:58.320,85219922
CZC3487ND6,B-5-A-PACKING,B-5-A,2023-12-01 10:54:51.310,85219922
CZC3487ND9,B-5-A-PACKING,B-5-A,2023-12-01 10:55:38.207,85219922
CZC3487ND5,B-5-A-PACKING,B-5-A,2023-12-01 10:56:34.673,85219922
CZC3487NDK,B-5-A-PACKING,B-5-A,2023-12-01 10:57:10.960,85219922
CZC3487ND3,B-5-A-PACKING,B-5-A,2023-12-01 11:01:17.760,85219922
CZC3487ND4,B-5-A-PACKING,B-5-A,2023-12-01 11:12:11.963,85219922
CZC3487NDD,B-5-A-PACKING,B-5-A,2023-12-01 11:15:44.700,85219922
CZC3487NDF,B-5-A-PACKING,B-5-A,2023-12-01 11:27:16.523,85219922
CZC3487NDH,B-5-A-PACKING,B-5-A,2023-12-01 11:28:21.247,85219922
CZC3487NDB,B-5-A-PACKING,B-5-A,2023-12-01 11:30:19.797,85219922
CZC3487ND8,B-5-A-PACKING,B-5-A,2023-12-01 11:38:42.407,85219922
CZC3487NDJ,B-5-A-PACKING,B-5-A,2023-12-01 12:36:50.080,85219922
CZC3487ND7,B-5-A-PACKING,B-5-A,2023-12-01 13:09:07.710,85219922
CZC3487NDL,B-5-A-PACKING,B-5-A,2023-12-02 01:16:21.077,85219922
CZC3487SSK,B-5-A-PACKING,B-5-A,2023-12-01 23:11:33.517,85228366
CZC3487SRL,B-5-A-PACKING,B-5-A,2023-12-02 00:47:27.410,85228366
CZC3487SRQ,B-5-A-PACKING,B-5-A,2023-12-02 00:48:00.297,85228366
CZC3487SRS,B-5-A-PACKING,B-5-A,2023-12-02 00:48:25.017,85228366
CZC3487SRJ,B-5-A-PACKING,B-5-A,2023-12-02 00:48:51.567,85228366
CZC3487SRX,B-5-A-PACKING,B-5-A,2023-12-02 00:50:10.793,85228366
CZC3487SRV,B-5-A-PACKING,B-5-A,2023-12-02 00:50:34.263,85228366
CZC3487SRN,B-5-A-PACKING,B-5-A,2023-12-02 00:50:59.660,85228366
CZC3487SRF,B-5-A-PACKING,B-5-A,2023-12-02 00:51:25.473,85228366
CZC3487SS3,B-5-A-PACKING,B-5-A,2023-12-02 01:23:49.077,85228366
CZC3487SRW,B-5-A-PACKING,B-5-A,2023-12-02 01:24:15.653,85228366
CZC3487SS7,B-5-A-PACKING,B-5-A,2023-12-02 01:24:42.537,85228366
CZC3487SS5,B-5-A-PACKING,B-5-A,2023-12-02 01:26:18.840,85228366
CZC3487SRY,B-5-A-PACKING,B-5-A,2023-12-02 01:26:40.790,85228366
CZC3487SSB,B-5-A-PACKING,B-5-A,2023-12-02 01:27:03.973,85228366
CZC3487SSD,B-5-A-PACKING,B-5-A,2023-12-02 01:27:28.407,85228366
CZC3487SS2,B-5-A-PACKING,B-5-A,2023-12-02 01:27:50.847,85228366
CZC3487SS4,B-5-A-PACKING,B-5-A,2023-12-02 01:28:26.737,85228366
CZC3487SRZ,B-5-A-PACKING,B-5-A,2023-12-02 02:23:52.803,85228366
CZC3487SSJ,B-5-A-PACKING,B-5-A,2023-12-02 02:24:20.840,85228366
CZC3487SRP,B-5-A-PACKING,B-5-A,2023-12-02 02:28:36.803,85228366
CZC3487SS0,B-5-A-PACKING,B-5-A,2023-12-02 02:30:16.157,85228366
CZC3487SS8,B-5-A-PACKING,B-5-A,2023-12-02 02:31:29.317,85228366
CZC3487SSF,B-5-A-PACKING,B-5-A,2023-12-02 02:32:14.273,85228366
CZC3487SSC,B-5-A-PACKING,B-5-A,2023-12-02 02:32:57.733,85228366
CZC3487SRG,B-5-A-PACKING,B-5-A,2023-12-02 02:33:50.277,85228366
CZC3487SRR,B-5-A-PACKING,B-5-A,2023-12-02 02:34:20.643,85228366
CZC3487SRK,B-5-A-PACKING,B-5-A,2023-12-02 02:34:43.423,85228366
CZC3487SSH,B-5-A-PACKING,B-5-A,2023-12-02 02:35:13.677,85228366
CZC3487SRT,B-5-A-PACKING,B-5-A,2023-12-02 02:39:44.743,85228366
CZC3487SRM,B-5-A-PACKING,B-5-A,2023-12-02 02:40:13.597,85228366
CZC3487SSG,B-5-A-PACKING,B-5-A,2023-12-02 02:41:09.880,85228366
CZC3487SS9,B-5-A-PACKING,B-5-A,2023-12-02 02:46:53.787,85228366
CZC3487SS6,B-5-A-PACKING,B-5-A,2023-12-02 02:47:22.360,85228366
CZC3487SRH,B-5-A-PACKING,B-5-A,2023-12-02 02:47:49.917,85228366
CZC3487SS1,B-5-A-PACKING,B-5-A,2023-12-04 06:06:05.450,85228366
CZC3497FGX,B-5-A-PACKING,B-5-A,2023-12-08 01:46:17.857,85228369
CZC3497FH5,B-5-A-PACKING,B-5-A,2023-12-08 02:01:13.040,85228369
CZC3497FGW,B-5-A-PACKING,B-5-A,2023-12-08 02:01:57.963,85228369
CZC3497FH1,B-5-A-PACKING,B-5-A,2023-12-08 02:03:00.333,85228369
CZC3497FGZ,B-5-A-PACKING,B-5-A,2023-12-08 02:13:27.703,85228369
CZC3497FGY,B-5-A-PACKING,B-5-A,2023-12-08 02:14:43.397,85228369
CZC3497FH2,B-5-A-PACKING,B-5-A,2023-12-08 02:16:21.487,85228369
CZC3497FH0,B-5-A-PACKING,B-5-A,2023-12-08 02:16:56.510,85228369
CZC3497FH4,B-5-A-PACKING,B-5-A,2023-12-08 02:21:44.653,85228369
CZC3497FH3,B-5-A-PACKING,B-5-A,2023-12-08 03:31:35.987,85228369
CZC3507M78,B-5-A-PACKING,B-5-A,2023-12-19 06:43:36.707,85235769
CZC3517VQ2,B-5-A-PACKING,B-5-A,2023-12-28 07:03:09.670,85235772
CZC3517VPV,B-5-A-PACKING,B-5-A,2023-12-28 07:03:39.243,85235772
CZC3517VPW,B-5-A-PACKING,B-5-A,2023-12-28 07:04:07.937,85235772
CZC3517VPY,B-5-A-PACKING,B-5-A,2023-12-28 07:04:41.757,85235772
CZC3517VQ0,B-5-A-PACKING,B-5-A,2023-12-28 07:05:09.703,85235772
CZC3517VQ1,B-5-A-PACKING,B-5-A,2023-12-28 07:11:38.513,85235772
CZC3517VQ3,B-5-A-PACKING,B-5-A,2023-12-28 07:13:00.263,85235772
CZC3517VPX,B-5-A-PACKING,B-5-A,2023-12-28 07:14:16.127,85235772
CZC3517VPZ,B-5-A-PACKING,B-5-A,2023-12-28 07:54:30.200,85235772
CZC3517VPT,B-5-A-PACKING,B-5-A,2023-12-28 08:29:26.957,85235772
CZC3517VPS,B-5-A-PACKING,B-5-A,2023-12-28 08:30:42.557,85235772
CZC3517MLW,B-5-A-PACKING,B-5-A,2023-12-27 12:59:14.983,85235773
CZC3517MLS,B-5-A-PACKING,B-5-A,2023-12-27 13:00:25.100,85235773
CZC3517MLN,B-5-A-PACKING,B-5-A,2023-12-27 13:01:51.613,85235773
CZC3517MLV,B-5-A-PACKING,B-5-A,2023-12-27 13:06:12.413,85235773
CZC3517MLQ,B-5-A-PACKING,B-5-A,2023-12-27 13:07:05.200,85235773
CZC3517ML9,B-5-A-PACKING,B-5-A,2023-12-27 13:07:50.920,85235773
CZC3517MLR,B-5-A-PACKING,B-5-A,2023-12-27 13:08:26.453,85235773
CZC3517MLG,B-5-A-PACKING,B-5-A,2023-12-27 13:09:09.603,85235773
CZC3517MLM,B-5-A-PACKING,B-5-A,2023-12-27 13:12:29.340,85235773
CZC3517MLJ,B-5-A-PACKING,B-5-A,2023-12-27 13:15:32.773,85235773
CZC3517MLL,B-5-A-PACKING,B-5-A,2023-12-27 13:18:01.780,85235773
CZC3517MLF,B-5-A-PACKING,B-5-A,2023-12-27 13:29:59.580,85235773
CZC3517MLB,B-5-A-PACKING,B-5-A,2023-12-27 13:30:32.413,85235773
CZC3517MLP,B-5-A-PACKING,B-5-A,2023-12-27 13:31:45.967,85235773
CZC3517MLX,B-5-A-PACKING,B-5-A,2023-12-27 13:42:42.293,85235773
CZC3517MLK,B-5-A-PACKING,B-5-A,2023-12-27 13:56:53.187,85235773
CZC3517MLH,B-5-A-PACKING,B-5-A,2023-12-27 13:57:34.183,85235773
CZC3517MLC,B-5-A-PACKING,B-5-A,2023-12-27 14:06:20.247,85235773
CZC3517MLT,B-5-A-PACKING,B-5-A,2023-12-27 14:26:05.370,85235773
CZC3517MLD,B-5-A-PACKING,B-5-A,2023-12-27 16:53:25.283,85235773
CZC35079BF,B-5-A-PACKING,B-5-A,2023-12-14 07:15:11.890,85235774
CZC35079BC,B-5-A-PACKING,B-5-A,2023-12-14 07:23:26.633,85235774
CZC35079B3,B-5-A-PACKING,B-5-A,2023-12-14 07:24:05.547,85235774
CZC35079B7,B-5-A-PACKING,B-5-A,2023-12-14 07:25:39.360,85235774
CZC350799X,B-5-A-PACKING,B-5-A,2023-12-14 07:26:16.503,85235774
CZC350799Z,B-5-A-PACKING,B-5-A,2023-12-14 07:26:52.510,85235774
CZC35079B5,B-5-A-PACKING,B-5-A,2023-12-14 07:27:25.793,85235774
CZC35079B1,B-5-A-PACKING,B-5-A,2023-12-14 07:28:04.363,85235774
CZC350799S,B-5-A-PACKING,B-5-A,2023-12-14 07:28:47.623,85235774
CZC350799Q,B-5-A-PACKING,B-5-A,2023-12-14 07:29:21.613,85235774
CZC35079BD,B-5-A-PACKING,B-5-A,2023-12-14 07:32:34.303,85235774
CZC35079BB,B-5-A-PACKING,B-5-A,2023-12-14 07:33:17.997,85235774
CZC35079B8,B-5-A-PACKING,B-5-A,2023-12-14 07:34:00.647,85235774
CZC35079B6,B-5-A-PACKING,B-5-A,2023-12-14 07:34:42.707,85235774
CZC35079B4,B-5-A-PACKING,B-5-A,2023-12-14 07:43:20.103,85235774
CZC35079B2,B-5-A-PACKING,B-5-A,2023-12-14 07:44:34.340,85235774
CZC35079B0,B-5-A-PACKING,B-5-A,2023-12-14 07:45:10.147,85235774
CZC350799V,B-5-A-PACKING,B-5-A,2023-12-14 07:45:37.090,85235774
CZC350799Y,B-5-A-PACKING,B-5-A,2023-12-14 07:46:09.077,85235774
CZC350799W,B-5-A-PACKING,B-5-A,2023-12-14 07:47:21.123,85235774
CZC350799T,B-5-A-PACKING,B-5-A,2023-12-14 07:47:58.893,85235774
CZC350799P,B-5-A-PACKING,B-5-A,2023-12-14 07:48:38.567,85235774
CZC350799R,B-5-A-PACKING,B-5-A,2023-12-14 07:50:51.450,85235774
CZC35079B9,B-5-A-PACKING,B-5-A,2023-12-14 08:13:42.093,85235774
CZC3487ML2,B-5-A-PACKING,B-5-A,2023-12-01 01:35:54.243,85235777
CZC3487ML4,B-5-A-PACKING,B-5-A,2023-12-01 01:36:23.330,85235777
CZC3487ML0,B-5-A-PACKING,B-5-A,2023-12-01 01:39:19.143,85235777
CZC3487MKY,B-5-A-PACKING,B-5-A,2023-12-01 01:40:12.793,85235777
CZC3487MLB,B-5-A-PACKING,B-5-A,2023-12-01 01:41:01.300,85235777
CZC3487MLG,B-5-A-PACKING,B-5-A,2023-12-01 01:41:49.743,85235777
CZC3487MLJ,B-5-A-PACKING,B-5-A,2023-12-01 01:42:42.120,85235777
CZC3487N4L,B-5-A-PACKING,B-5-A,2023-12-01 01:25:38.687,85235778
CZC3487N4J,B-5-A-PACKING,B-5-A,2023-12-01 01:26:01.997,85235778
CZC3487N4G,B-5-A-PACKING,B-5-A,2023-12-01 01:26:24.997,85235778
CZC3487N4N,B-5-A-PACKING,B-5-A,2023-12-01 01:26:52.333,85235778
CZC3487N45,B-5-A-PACKING,B-5-A,2023-12-01 01:27:18.477,85235778
CZC3487N4Q,B-5-A-PACKING,B-5-A,2023-12-01 01:27:43.977,85235778
CZC3487N43,B-5-A-PACKING,B-5-A,2023-12-01 01:30:00.657,85235778
CZC3487N4C,B-5-A-PACKING,B-5-A,2023-12-01 01:30:22.770,85235778
CZC3487N41,B-5-A-PACKING,B-5-A,2023-12-01 01:30:50.187,85235778
CZC3487N46,B-5-A-PACKING,B-5-A,2023-12-01 01:31:50.850,85235778
CZC3487N4P,B-5-A-PACKING,B-5-A,2023-12-01 01:32:22.627,85235778
CZC3487N49,B-5-A-PACKING,B-5-A,2023-12-01 01:34:48.670,85235778
CZC3487N44,B-5-A-PACKING,B-5-A,2023-12-01 01:38:52.817,85235778
CZC3487N42,B-5-A-PACKING,B-5-A,2023-12-01 01:39:44.363,85235778
CZC3487N4M,B-5-A-PACKING,B-5-A,2023-12-01 01:40:37.303,85235778
CZC3487N4K,B-5-A-PACKING,B-5-A,2023-12-01 01:41:24.983,85235778
CZC3487N47,B-5-A-PACKING,B-5-A,2023-12-01 01:42:15.627,85235778
CZC3487N4F,B-5-A-PACKING,B-5-A,2023-12-01 01:43:06.257,85235778
CZC3487N4B,B-5-A-PACKING,B-5-A,2023-12-01 02:26:30.913,85235778
CZC3487N48,B-5-A-PACKING,B-5-A,2023-12-01 04:06:45.917,85235778
CZC3487N4D,B-5-A-PACKING,B-5-A,2023-12-01 05:09:54.577,85235778
CZC35077XM,B-5-A-PACKING,B-5-A,2023-12-13 22:42:15.837,85235781
CZC35077XY,B-5-A-PACKING,B-5-A,2023-12-13 23:44:35.130,85235781
CZC35077Y0,B-5-A-PACKING,B-5-A,2023-12-14 01:31:20.010,85235781
CZC35077XZ,B-5-A-PACKING,B-5-A,2023-12-14 01:36:48.163,85235781
CZC35077Y1,B-5-A-PACKING,B-5-A,2023-12-14 01:37:09.930,85235781
CZC35077XW,B-5-A-PACKING,B-5-A,2023-12-14 01:37:35.000,85235781
CZC35077XR,B-5-A-PACKING,B-5-A,2023-12-14 01:38:01.453,85235781
CZC35077XQ,B-5-A-PACKING,B-5-A,2023-12-14 01:38:25.910,85235781
CZC35077XN,B-5-A-PACKING,B-5-A,2023-12-14 01:38:50.487,85235781
CZC35077XL,B-5-A-PACKING,B-5-A,2023-12-14 01:43:02.663,85235781
CZC35077XT,B-5-A-PACKING,B-5-A,2023-12-14 01:43:26.663,85235781
CZC35077XS,B-5-A-PACKING,B-5-A,2023-12-14 01:43:52.540,85235781
CZC35077XV,B-5-A-PACKING,B-5-A,2023-12-14 01:44:17.940,85235781
CZC35077XX,B-5-A-PACKING,B-5-A,2023-12-14 01:44:49.183,85235781
CZC35077XJ,B-5-A-PACKING,B-5-A,2023-12-14 02:06:44.203,85235781
CZC35077XF,B-5-A-PACKING,B-5-A,2023-12-14 02:07:09.887,85235781
CZC35077XG,B-5-A-PACKING,B-5-A,2023-12-14 02:07:35.797,85235781
CZC35077XK,B-5-A-PACKING,B-5-A,2023-12-14 02:08:01.030,85235781
CZC35077XH,B-5-A-PACKING,B-5-A,2023-12-14 02:08:24.293,85235781
CZC35077XP,B-5-A-PACKING,B-5-A,2023-12-14 04:16:17.000,85235781
CZC3507JX3,B-5-A-PACKING,B-5-A,2023-12-15 22:14:13.637,85243950
CZC3507JX1,B-5-A-PACKING,B-5-A,2023-12-15 22:14:56.717,85243950
CZC3507JX0,B-5-A-PACKING,B-5-A,2023-12-15 22:15:33.010,85243950
CZC3507JWZ,B-5-A-PACKING,B-5-A,2023-12-15 22:16:04.600,85243950
CZC3507JX2,B-5-A-PACKING,B-5-A,2023-12-15 22:16:31.353,85243950
CZC3507JW1,B-5-A-PACKING,B-5-A,2023-12-16 02:33:22.173,85243950
CZC3507JW2,B-5-A-PACKING,B-5-A,2023-12-16 02:34:09.267,85243950
CZC3507JW3,B-5-A-PACKING,B-5-A,2023-12-16 02:34:49.717,85243950
CZC3507JW6,B-5-A-PACKING,B-5-A,2023-12-16 02:35:47.053,85243950
CZC3507JW0,B-5-A-PACKING,B-5-A,2023-12-16 02:41:06.703,85243950
CZC3507JW4,B-5-A-PACKING,B-5-A,2023-12-16 02:41:56.630,85243950
CZC3507JW5,B-5-A-PACKING,B-5-A,2023-12-16 02:42:33.623,85243950
CZC3507JW7,B-5-A-PACKING,B-5-A,2023-12-16 02:43:16.343,85243950
CZC3507JVZ,B-5-A-PACKING,B-5-A,2023-12-16 02:43:59.043,85243950
CZC3507JWB,B-5-A-PACKING,B-5-A,2023-12-16 02:45:35.757,85243950
CZC3507JWD,B-5-A-PACKING,B-5-A,2023-12-16 02:47:29.213,85243950
CZC3507JW8,B-5-A-PACKING,B-5-A,2023-12-16 02:49:00.720,85243950
CZC3507JWG,B-5-A-PACKING,B-5-A,2023-12-16 03:16:01.580,85243950
CZC3507JWJ,B-5-A-PACKING,B-5-A,2023-12-16 03:17:27.577,85243950
CZC3507JWL,B-5-A-PACKING,B-5-A,2023-12-16 03:33:11.123,85243950
CZC3507JWM,B-5-A-PACKING,B-5-A,2023-12-16 03:34:19.737,85243950
CZC3507JWF,B-5-A-PACKING,B-5-A,2023-12-16 03:36:15.537,85243950
CZC3507JWN,B-5-A-PACKING,B-5-A,2023-12-16 03:36:56.150,85243950
CZC3507JWY,B-5-A-PACKING,B-5-A,2023-12-16 03:37:28.757,85243950
CZC3507JWK,B-5-A-PACKING,B-5-A,2023-12-16 03:38:28.823,85243950
CZC3507JWW,B-5-A-PACKING,B-5-A,2023-12-16 04:09:06.510,85243950
CZC3507JWT,B-5-A-PACKING,B-5-A,2023-12-16 04:09:23.763,85243950
CZC3507JW9,B-5-A-PACKING,B-5-A,2023-12-16 04:09:46.773,85243950
CZC3507JWV,B-5-A-PACKING,B-5-A,2023-12-16 04:10:20.223,85243950
CZC3507JWR,B-5-A-PACKING,B-5-A,2023-12-16 04:16:16.670,85243950
CZC3507JX6,B-5-A-PACKING,B-5-A,2023-12-16 04:17:59.597,85243950
CZC3507JXC,B-5-A-PACKING,B-5-A,2023-12-16 04:18:29.850,85243950
CZC3507JWQ,B-5-A-PACKING,B-5-A,2023-12-16 04:18:56.333,85243950
CZC3507JXB,B-5-A-PACKING,B-5-A,2023-12-16 04:20:59.960,85243950
CZC3507JX4,B-5-A-PACKING,B-5-A,2023-12-16 04:22:40.863,85243950
CZC3507JX5,B-5-A-PACKING,B-5-A,2023-12-16 04:23:05.163,85243950
CZC3507JX7,B-5-A-PACKING,B-5-A,2023-12-16 04:23:25.647,85243950
CZC3507JXD,B-5-A-PACKING,B-5-A,2023-12-16 04:23:47.727,85243950
CZC3507JX9,B-5-A-PACKING,B-5-A,2023-12-16 04:26:07.090,85243950
CZC3507JWH,B-5-A-PACKING,B-5-A,2023-12-16 04:26:51.890,85243950
CZC3507JWX,B-5-A-PACKING,B-5-A,2023-12-16 05:06:50.683,85243950
CZC3507JWP,B-5-A-PACKING,B-5-A,2023-12-16 05:07:14.623,85243950
CZC3507JX8,B-5-A-PACKING,B-5-A,2023-12-18 06:06:44.433,85243950
CZC3507JWC,B-5-A-PACKING,B-5-A,2023-12-18 06:07:43.397,85243950
CZC3507JWS,B-5-A-PACKING,B-5-A,2023-12-18 06:08:20.573,85243950
CZC34976VC,B-5-A-PACKING,B-5-A,2023-12-06 12:48:09.980,85245709
CZC3507JMD,B-5-A-PACKING,B-5-A,2023-12-16 02:18:48.867,85269368
CZC3507JMJ,B-5-A-PACKING,B-5-A,2023-12-16 02:22:38.167,85269368
CZC3507JMG,B-5-A-PACKING,B-5-A,2023-12-16 02:36:31.210,85269368
CZC3507JM9,B-5-A-PACKING,B-5-A,2023-12-16 02:37:16.210,85269368
CZC3507JMC,B-5-A-PACKING,B-5-A,2023-12-16 02:38:28.920,85269368
CZC3507JMF,B-5-A-PACKING,B-5-A,2023-12-16 02:39:25.013,85269368
CZC3507JML,B-5-A-PACKING,B-5-A,2023-12-16 02:40:18.613,85269368
CZC3507JMB,B-5-A-PACKING,B-5-A,2023-12-16 02:44:58.543,85269368
CZC3507JMK,B-5-A-PACKING,B-5-A,2023-12-16 03:35:27.173,85269368
CZC3507JMH,B-5-A-PACKING,B-5-A,2023-12-18 06:05:55.020,85269368
CZC34977NS,B-5-A-PACKING,B-5-A,2023-12-06 13:37:40.123,85274385
CZC34977NV,B-5-A-PACKING,B-5-A,2023-12-06 13:38:06.423,85274385
CZC34977NT,B-5-A-PACKING,B-5-A,2023-12-06 14:46:13.690,85274385
CZC34977NW,B-5-A-PACKING,B-5-A,2023-12-06 14:47:16.287,85274385
CZC34977NH,B-5-A-PACKING,B-5-A,2023-12-06 14:48:40.577,85274385
CZC34977NP,B-5-A-PACKING,B-5-A,2023-12-06 14:49:26.937,85274385
CZC34977NQ,B-5-A-PACKING,B-5-A,2023-12-06 14:49:47.150,85274385
CZC34977NN,B-5-A-PACKING,B-5-A,2023-12-06 14:50:06.847,85274385
CZC34977NM,B-5-A-PACKING,B-5-A,2023-12-06 14:50:28.283,85274385
CZC34977NK,B-5-A-PACKING,B-5-A,2023-12-06 14:51:26.450,85274385
CZC34977NJ,B-5-A-PACKING,B-5-A,2023-12-06 15:20:26.290,85274385
CZC34977NR,B-5-A-PACKING,B-5-A,2023-12-06 15:21:25.657,85274385
CZC34977NL,B-5-A-PACKING,B-5-A,2023-12-06 15:26:56.023,85274385
CZC34977NF,B-5-A-PACKING,B-5-A,2023-12-06 15:29:08.177,85274385
CZC34977NG,B-5-A-PACKING,B-5-A,2023-12-06 15:30:06.770,85274385
CZC34977N6,B-5-A-PACKING,B-5-A,2023-12-06 13:33:26.570,85277324
CZC34977N3,B-5-A-PACKING,B-5-A,2023-12-06 13:34:28.280,85277324
CZC34977N4,B-5-A-PACKING,B-5-A,2023-12-06 13:34:44.207,85277324
CZC34977N5,B-5-A-PACKING,B-5-A,2023-12-06 13:35:11.197,85277324
CZC34977N1,B-5-A-PACKING,B-5-A,2023-12-06 13:35:31.223,85277324
CZC34977N2,B-5-A-PACKING,B-5-A,2023-12-06 13:35:59.090,85277324
